user_id,event_id,decision
10518,30072,interested_in
10518,30048,interested_in
10518,30026,going
10519,30035,interested_in
10520,30039,going
10520,30041,interested_in
10520,30069,interested_in
10520,30061,going
10521,30022,interested_in
10521,30033,interested_in
10522,30009,interested_in
10523,30036,interested_in
10524,30007,interested_in
10524,30012,interested_in
10524,30071,interested_in
10525,30051,interested_in
10525,30029,interested_in
10525,30098,interested_in
10525,30002,interested_in
10526,30071,interested_in
10526,30070,interested_in
10526,30055,interested_in
10527,30009,interested_in
10527,30008,interested_in
10528,30082,interested_in
10528,30055,interested_in
10529,30024,interested_in
10529,30033,interested_in
10529,30098,interested_in
10530,30072,interested_in
10530,30055,interested_in
10530,30095,interested_in
10531,30009,interested_in
10531,30046,interested_in
10531,30063,interested_in
10532,30045,interested_in
10533,30035,interested_in
10533,30069,interested_in
10533,30084,interested_in
10533,30059,interested_in
10534,30015,interested_in
10534,30048,interested_in
10535,30055,interested_in
10535,30033,interested_in
10535,30082,interested_in
10536,30027,interested_in
10536,30093,interested_in
10537,30080,interested_in
10538,30094,interested_in
10539,30052,interested_in
10539,30054,interested_in
10540,30071,interested_in
10540,30015,interested_in
10540,30042,interested_in
10540,30030,interested_in
10541,30048,interested_in
10541,30086,interested_in
10542,30031,interested_in
10542,30042,interested_in
10543,30051,interested_in
10543,30070,interested_in
10544,30026,interested_in
10544,30096,interested_in
10544,30023,going
10544,30023,interested_in
10545,30058,interested_in
10546,30078,interested_in
10546,30032,interested_in
10546,30051,interested_in
10546,30041,interested_in
10547,30020,interested_in
10547,30000,going
10547,30046,interested_in
10548,30048,interested_in
10549,30012,going
10549,30084,interested_in
10550,30012,interested_in
10550,30048,interested_in
10550,30058,interested_in
10550,30033,interested_in
10551,30014,interested_in
10551,30047,interested_in
10551,30027,interested_in
10552,30003,going
10552,30095,interested_in
10553,30036,interested_in
10554,30019,interested_in
10554,30053,interested_in
10554,30020,interested_in
10555,30034,interested_in
10556,30064,interested_in
10557,30057,interested_in
10557,30027,interested_in
10557,30065,interested_in
10558,30032,interested_in
10558,30055,interested_in
10559,30048,interested_in
10560,30022,interested_in
10560,30043,interested_in
10560,30018,interested_in
10560,30049,interested_in
10561,30072,going
10561,30004,interested_in
10561,30073,interested_in
10562,30066,interested_in
10562,30022,interested_in
10563,30056,interested_in
10563,30086,interested_in
10564,30013,interested_in
10565,30024,interested_in
10565,30066,interested_in
10565,30032,interested_in
10566,30022,interested_in
10566,30055,going
10567,30072,interested_in
10567,30023,interested_in
10567,30099,interested_in
10567,30033,going
10568,30030,interested_in
10568,30013,interested_in
10568,30089,interested_in
10569,30007,interested_in
10569,30073,interested_in
10569,30031,going
10569,30017,interested_in
10570,30082,interested_in
10570,30098,interested_in
10570,30098,interested_in
10570,30075,interested_in
10571,30060,interested_in
10571,30013,interested_in
10571,30058,interested_in
10571,30083,interested_in
10572,30018,interested_in
10572,30024,interested_in
10572,30092,going
10572,30013,interested_in
10573,30066,interested_in
10574,30012,interested_in
10575,30073,interested_in
10576,30053,interested_in
10576,30078,interested_in
10577,30030,interested_in
10577,30006,interested_in
10578,30032,interested_in
10579,30072,interested_in
10579,30035,interested_in
10580,30014,going
10580,30037,interested_in
10580,30005,going
10580,30077,interested_in
10581,30013,interested_in
10581,30044,interested_in
10581,30021,going
10582,30001,interested_in
10583,30094,interested_in
10583,30027,interested_in
10583,30042,interested_in
10583,30063,going
10584,30075,interested_in
10584,30082,interested_in
10585,30020,going
10585,30046,interested_in
10585,30088,interested_in
10586,30093,interested_in
10586,30062,interested_in
10586,30073,interested_in
10587,30030,interested_in
10587,30037,interested_in
10587,30098,interested_in
10588,30056,going
10588,30064,going
10588,30078,interested_in
10589,30094,interested_in
10590,30017,interested_in
10590,30051,interested_in
10590,30042,interested_in
10590,30098,interested_in
10591,30090,interested_in
10592,30000,interested_in
10592,30020,interested_in
10593,30018,interested_in
10593,30035,interested_in
10594,30094,interested_in
10594,30062,interested_in
10594,30060,interested_in
10594,30015,interested_in
10595,30040,interested_in
10595,30033,interested_in
10596,30009,interested_in
10597,30083,interested_in
10598,30044,interested_in
10598,30024,interested_in
10599,30048,interested_in
10600,30002,interested_in
10600,30065,interested_in
10600,30008,interested_in
10601,30035,interested_in
10601,30080,interested_in
10601,30055,interested_in
10602,30013,interested_in
10602,30061,going
10603,30018,interested_in
10603,30002,interested_in
10603,30030,interested_in
10604,30078,interested_in
10604,30012,interested_in
10604,30029,interested_in
10604,30041,interested_in
10605,30005,interested_in
10605,30087,interested_in
10605,30016,interested_in
10606,30017,interested_in
10606,30074,interested_in
10607,30093,interested_in
10608,30010,interested_in
10608,30035,going
10609,30020,interested_in
10610,30065,interested_in
10610,30090,interested_in
10610,30027,interested_in
10611,30018,going
10611,30099,interested_in
10611,30017,interested_in
10612,30020,interested_in
10612,30014,interested_in
10612,30048,interested_in
10612,30070,interested_in
10613,30033,interested_in
10613,30034,interested_in
10613,30007,going
10614,30090,interested_in
10615,30072,interested_in
10615,30039,interested_in
10616,30029,interested_in
10616,30024,interested_in
10616,30018,going
10617,30099,interested_in
10618,30055,interested_in
10619,30002,interested_in
10619,30031,interested_in
10620,30073,interested_in
10620,30049,interested_in
10621,30068,interested_in
10621,30071,interested_in
10621,30014,interested_in
10621,30003,interested_in
10622,30044,interested_in
10622,30017,interested_in
10622,30076,interested_in
10623,30050,interested_in
10623,30001,interested_in
10624,30051,interested_in
10624,30047,going
10624,30079,going
10625,30078,interested_in
10625,30003,interested_in
10625,30070,interested_in
10626,30063,interested_in
10627,30077,interested_in
10627,30096,interested_in
10627,30018,interested_in
10627,30000,interested_in
10628,30040,going
10628,30068,interested_in
10629,30050,interested_in
10629,30030,interested_in
10629,30067,interested_in
10630,30024,interested_in
10630,30022,interested_in
10630,30054,interested_in
10631,30002,interested_in
10631,30050,going
10631,30097,interested_in
10631,30017,interested_in
10632,30032,interested_in
10632,30026,interested_in
10632,30088,interested_in
10632,30007,going
10633,30014,interested_in
10633,30075,interested_in
10633,30048,interested_in
10634,30059,interested_in
10634,30084,interested_in
10634,30028,interested_in
10635,30002,interested_in
10635,30098,interested_in
10636,30046,interested_in
10636,30030,interested_in
10637,30085,interested_in
10637,30048,interested_in
10637,30049,interested_in
10638,30055,interested_in
10638,30006,interested_in
10638,30066,going
10639,30076,interested_in
10639,30089,interested_in
10639,30059,interested_in
10640,30095,going
10640,30088,interested_in
10640,30062,interested_in
10641,30008,interested_in
10641,30053,interested_in
10642,30060,interested_in
10643,30047,interested_in
10644,30075,interested_in
10645,30077,interested_in
10645,30063,interested_in
10645,30049,interested_in
10645,30068,interested_in
10646,30023,going
10646,30045,interested_in
10646,30034,interested_in
10646,30013,interested_in
10647,30026,interested_in
10647,30025,interested_in
10647,30097,interested_in
10648,30049,interested_in
10648,30050,interested_in
10648,30037,interested_in
10649,30023,interested_in
10649,30010,interested_in
10649,30041,interested_in
10649,30089,interested_in
10650,30012,interested_in
10650,30041,interested_in
10650,30089,interested_in
10651,30087,interested_in
10651,30049,interested_in
10652,30038,interested_in
10652,30035,interested_in
10652,30010,interested_in
10653,30057,interested_in
10653,30060,interested_in
10653,30083,going
10653,30076,interested_in
10654,30084,interested_in
10655,30050,interested_in
10655,30037,going
10655,30023,interested_in
10656,30020,interested_in
10656,30075,interested_in
10657,30012,interested_in
10657,30038,interested_in
10657,30077,interested_in
10658,30032,interested_in
10658,30028,interested_in
10658,30030,interested_in
10658,30051,going
10659,30083,interested_in
10659,30095,interested_in
10660,30048,going
10660,30021,interested_in
10660,30074,interested_in
10661,30096,interested_in
10661,30036,interested_in
10661,30050,interested_in
10662,30086,interested_in
10662,30097,interested_in
10662,30086,interested_in
10662,30080,interested_in
10663,30085,interested_in
10663,30014,interested_in
10663,30062,interested_in
10664,30024,interested_in
10664,30040,interested_in
10664,30089,interested_in
10665,30036,interested_in
10666,30071,interested_in
10666,30040,interested_in
10666,30051,interested_in
10667,30084,interested_in
10667,30032,interested_in
10668,30029,interested_in
10668,30058,interested_in
10669,30075,interested_in
10669,30016,interested_in
10669,30086,interested_in
10669,30041,interested_in
10670,30023,interested_in
10670,30000,interested_in
10670,30064,interested_in
10670,30041,interested_in
10671,30091,interested_in
10671,30029,going
10672,30089,interested_in
10673,30032,interested_in
10674,30062,interested_in
10674,30038,interested_in
10674,30051,interested_in
10674,30008,interested_in
10675,30049,going
10676,30020,interested_in
10676,30024,interested_in
10677,30014,going
10678,30006,going
10678,30047,interested_in
10678,30032,interested_in
10679,30094,interested_in
10679,30053,interested_in
10679,30041,interested_in
10679,30087,interested_in
10680,30009,interested_in
10680,30051,interested_in
10681,30098,interested_in
10681,30086,interested_in
10681,30014,interested_in
10682,30072,interested_in
10682,30077,interested_in
10682,30097,interested_in
10682,30068,interested_in
10683,30082,interested_in
10683,30084,interested_in
10683,30077,interested_in
10683,30010,interested_in
10684,30026,interested_in
10684,30018,interested_in
10684,30041,going
10685,30045,interested_in
10686,30056,going
10686,30096,interested_in
10686,30026,interested_in
10686,30022,interested_in
10687,30082,interested_in
10687,30035,interested_in
10687,30045,interested_in
10688,30061,interested_in
10688,30021,interested_in
10688,30030,interested_in
10688,30067,interested_in
10689,30095,going
10689,30059,interested_in
10690,30033,interested_in
10690,30059,interested_in
10690,30078,interested_in
10691,30062,going
10691,30081,interested_in
10692,30044,interested_in
10693,30066,interested_in
10694,30086,interested_in
10694,30037,interested_in
10694,30013,interested_in
10694,30002,interested_in
10695,30065,interested_in
10695,30045,interested_in
10695,30067,interested_in
10695,30032,interested_in
10696,30080,interested_in
10696,30044,going
10696,30074,interested_in
10696,30059,interested_in
10697,30068,interested_in
10697,30089,interested_in
10697,30018,interested_in
10698,30090,interested_in
10698,30010,interested_in
10698,30094,going
10699,30041,interested_in
10699,30036,interested_in
10700,30057,interested_in
10701,30065,interested_in
10701,30081,interested_in
10701,30014,interested_in
10701,30075,interested_in
10702,30030,interested_in
10702,30061,interested_in
10702,30023,interested_in
10703,30039,interested_in
10703,30013,interested_in
10703,30068,interested_in
10703,30025,going
10704,30090,interested_in
10704,30027,interested_in
10705,30053,interested_in
10706,30030,interested_in
10706,30033,interested_in
10707,30065,interested_in
10707,30014,interested_in
10708,30087,interested_in
