user_id,issue_id,role
10794,50194,supports
10796,50087,supports
10796,50098,supports
10796,50104,supports
10797,50046,supports
10797,50179,supports
10797,50028,supports
10798,50063,supports
10798,50009,supports
10798,50109,supports
10798,50086,supports
10799,50038,supports
10799,50180,supports
10800,50175,supports
10800,50187,supports
10800,50191,supports
10801,50197,supports
10801,50196,supports
10801,50140,supports
10801,50101,supports
10804,50163,supports
10804,50010,supports
10804,50036,supports
10805,50127,supports
10805,50194,supports
10805,50117,supports
10806,50147,supports
10806,50051,supports
10807,50018,supports
10807,50055,supports
10807,50165,supports
10807,50161,supports
10808,50009,supports
10809,50052,supports
10809,50013,supports
10810,50074,supports
10810,50160,supports
10811,50164,supports
10812,50107,supports
10812,50004,supports
10812,50011,supports
10815,50176,supports
10815,50146,supports
10816,50130,supports
10817,50150,supports
10817,50032,supports
10817,50035,supports
10817,50145,supports
10819,50154,supports
10820,50048,supports
10820,50118,supports
10822,50197,supports
10822,50132,supports
10822,50148,supports
10823,50196,supports
10823,50119,supports
10823,50141,supports
10825,50054,supports
10826,50143,supports
10826,50026,supports
10826,50195,supports
10826,50037,supports
10827,50172,supports
10827,50170,supports
10828,50084,supports
10828,50068,supports
10831,50149,supports
10831,50191,supports
10832,50021,supports
10832,50036,supports
10832,50122,supports
10833,50086,supports
10833,50095,supports
10833,50184,supports
10833,50031,supports
10834,50145,supports
10834,50158,supports
10835,50009,supports
10835,50028,supports
10838,50166,supports
10838,50145,supports
10838,50170,supports
10839,50026,supports
10839,50100,supports
10839,50027,supports
10839,50040,supports
10840,50047,supports
10840,50012,supports
10841,50105,supports
10841,50040,supports
10843,50140,supports
10843,50102,supports
10843,50184,supports
10844,50143,supports
10845,50169,supports
10845,50135,supports
10846,50089,supports
10847,50033,supports
10847,50179,supports
10847,50164,supports
10847,50112,supports
10850,50162,supports
10851,50138,supports
10851,50004,supports
10851,50013,supports
10852,50119,supports
10853,50081,supports
10853,50032,supports
10854,50033,supports
10855,50032,supports
10855,50097,supports
10857,50069,supports
10857,50188,supports
10857,50024,supports
10857,50024,supports
10858,50158,supports
10858,50054,supports
10859,50008,supports
10859,50158,supports
10859,50096,supports
10860,50084,supports
10860,50096,supports
10860,50034,supports
10860,50083,supports
10861,50148,supports
10861,50071,supports
10861,50049,supports
10862,50062,supports
10864,50037,supports
10866,50165,supports
10866,50192,supports
10867,50081,supports
10867,50125,supports
10867,50150,supports
10870,50197,supports
10871,50044,supports
10872,50184,supports
10872,50145,supports
10873,50070,supports
10873,50052,supports
10873,50098,supports
10874,50036,supports
10874,50188,supports
10876,50167,supports
10876,50110,supports
10878,50027,supports
10878,50174,supports
10878,50014,supports
10878,50198,supports
10881,50098,supports
10881,50159,supports
10882,50087,supports
10882,50114,supports
10882,50040,supports
10884,50071,supports
10884,50006,supports
10884,50158,supports
10885,50172,supports
10889,50181,supports
10890,50030,supports
10890,50031,supports
10891,50147,supports
10891,50169,supports
10891,50190,supports
10892,50185,supports
10892,50093,supports
10893,50006,supports
10894,50175,supports
10896,50017,supports
10896,50032,supports
10896,50154,supports
10898,50100,supports
10898,50079,supports
10899,50149,supports
10900,50042,supports
10900,50187,supports
10900,50165,supports
10901,50027,supports
10901,50154,supports
10901,50121,supports
10902,50055,supports
10902,50028,supports
10902,50169,supports
10902,50024,supports
10903,50061,supports
10903,50010,supports
10903,50034,supports
10904,50134,supports
10905,50100,supports
10907,50091,supports
10907,50176,supports
10907,50126,supports
10907,50115,supports
10908,50101,supports
10908,50046,supports
10908,50133,supports
10909,50181,supports
10909,50131,supports
10909,50033,supports
10912,50186,supports
10912,50052,supports
10913,50153,supports
10913,50093,supports
10914,50137,supports
10914,50165,supports
10915,50007,supports
10915,50194,supports
10916,50141,supports
10916,50141,supports
10917,50165,supports
10918,50051,supports
10918,50084,supports
10918,50142,supports
10920,50014,supports
10920,50021,supports
10920,50108,supports
10920,50155,supports
10921,50046,supports
10921,50060,supports
10921,50068,supports
10922,50152,supports
10922,50113,supports
10922,50087,supports
10924,50151,supports
10924,50072,supports
10924,50136,supports
10925,50133,supports
10925,50174,supports
10926,50098,supports
10926,50014,supports
10926,50030,supports
10927,50140,supports
10927,50192,supports
10927,50163,supports
10927,50095,supports
10929,50158,supports
10929,50199,supports
10929,50054,supports
10931,50085,supports
10931,50188,supports
10931,50024,supports
10932,50120,supports
10932,50174,supports
10932,50189,supports
10932,50167,supports
10933,50047,supports
10933,50013,supports
10933,50087,supports
10934,50022,supports
10934,50178,supports
10934,50176,supports
10934,50171,supports
10935,50105,supports
10936,50127,supports
10936,50173,supports
10936,50174,supports
10937,50099,supports
10938,50056,supports
10938,50015,supports
10938,50161,supports
10939,50088,supports
10939,50166,supports
10939,50013,supports
10940,50137,supports
10940,50162,supports
10940,50004,supports
10940,50133,supports
10941,50049,supports
10942,50001,supports
10942,50045,supports
10943,50022,supports
10946,50021,supports
10947,50003,supports
10947,50087,supports
10947,50104,supports
10948,50174,supports
10949,50169,supports
10949,50061,supports
10950,50076,supports
10951,50155,supports
10951,50174,supports
10951,50005,supports
10953,50107,supports
10953,50075,supports
10954,50134,supports
10954,50159,supports
10954,50105,supports
10954,50027,supports
10955,50141,supports
10955,50009,supports
10955,50140,supports
10955,50017,supports
10957,50072,supports
10957,50087,supports
10958,50027,supports
10958,50189,supports
10959,50138,supports
10959,50064,supports
10959,50156,supports
10962,50002,supports
10962,50159,supports
10962,50195,supports
10963,50185,supports
10963,50188,supports
10963,50159,supports
10963,50067,supports
10964,50190,supports
10965,50155,supports
10965,50009,supports
10965,50058,supports
10965,50077,supports
10966,50163,supports
10966,50074,supports
10966,50059,supports
10967,50065,supports
10967,50064,supports
10967,50158,supports
10968,50166,supports
10968,50123,supports
10968,50025,supports
10970,50187,supports
10970,50151,supports
10971,50154,supports
10971,50051,supports
10971,50127,supports
10972,50144,supports
10972,50104,supports
10973,50178,supports
10974,50148,supports
10974,50074,supports
10974,50008,supports
10974,50077,supports
10975,50005,supports
10975,50091,supports
10975,50141,supports
10976,50192,supports
10976,50165,supports
10976,50006,supports
10976,50014,supports
10978,50165,supports
10980,50010,supports
10980,50073,supports
10980,50082,supports
10981,50052,supports
10981,50099,supports
10982,50034,supports
10982,50067,supports
10982,50072,supports
10983,50047,supports
10984,50078,supports
10984,50198,supports
10985,50151,supports
10985,50125,supports
10987,50183,supports
10988,50165,supports
10989,50146,supports
10989,50098,supports
10990,50133,supports
10990,50045,supports
10990,50095,supports
10992,50039,supports
10993,50004,supports
10993,50029,supports
10993,50147,supports
10993,50183,supports
10995,50018,supports
10995,50037,supports
10996,50134,supports
10996,50042,supports
10997,50116,supports
10997,50014,supports
10997,50080,supports
10998,50126,supports
10999,50111,supports
10999,50014,supports
10999,50096,supports
10999,50123,supports
11000,50079,supports
11000,50059,supports
11002,50006,supports
11004,50122,supports
11004,50046,supports
11004,50046,supports
11005,50036,supports
11005,50124,supports
11005,50047,supports
11005,50068,supports
11006,50140,supports
11006,50019,supports
11006,50092,supports
11007,50015,supports
11007,50007,supports
11007,50101,supports
11008,50107,supports
11009,50073,supports
11009,50054,supports
11010,50145,supports
11010,50180,supports
11010,50070,supports
11010,50093,supports
11012,50101,supports
11012,50180,supports
11013,50010,supports
11013,50019,supports
11014,50017,supports
11014,50198,supports
11014,50154,supports
11017,50146,supports
11018,50148,supports
11018,50148,supports
11018,50144,supports
11018,50112,supports
11021,50135,supports
11021,50088,supports
11021,50030,supports
11021,50199,supports
11022,50059,supports
11022,50147,supports
11023,50185,supports
11024,50091,supports
11024,50144,supports
11026,50146,supports
11026,50128,supports
11026,50024,supports
11026,50112,supports
11028,50155,supports
11028,50124,supports
11028,50086,supports
11029,50130,supports
11029,50065,supports
11029,50185,supports
11029,50101,supports
11030,50024,supports
11030,50126,supports
11030,50061,supports
11030,50026,supports
11031,50057,supports
11031,50171,supports
11031,50023,supports
11033,50061,supports
11034,50114,supports
11034,50064,supports
11034,50179,supports
11034,50189,supports
11035,50172,supports
11035,50141,supports
11035,50024,supports
11035,50079,supports
11036,50177,supports
11036,50180,supports
11036,50107,supports
11036,50065,supports
11037,50158,supports
11037,50054,supports
11037,50085,supports
11037,50194,supports
11038,50137,supports
11038,50139,supports
11038,50080,supports
11038,50174,supports
11039,50008,supports
11039,50052,supports
11039,50148,supports
11039,50061,supports
11040,50092,supports
11040,50166,supports
11042,50062,supports
11042,50070,supports
11042,50161,supports
11043,50035,supports
11044,50059,supports
11044,50148,supports
11046,50146,supports
11046,50109,supports
11046,50030,supports
11046,50094,supports
11047,50164,supports
11047,50102,supports
11047,50063,supports
11048,50102,supports
11048,50076,supports
11049,50002,supports
11049,50047,supports
11049,50051,supports
11049,50191,supports
11050,50037,supports
11051,50042,supports
11051,50101,supports
11051,50086,supports
11052,50023,supports
11052,50194,supports
11053,50029,supports
11053,50086,supports
11054,50099,supports
11054,50157,supports
11054,50080,supports
11054,50061,supports
11055,50084,supports
11055,50001,supports
11055,50151,supports
11056,50113,supports
11056,50115,supports
11056,50001,supports
11058,50072,supports
11058,50138,supports
11058,50050,supports
11058,50183,supports
11059,50125,supports
11060,50164,supports
11060,50091,supports
11060,50109,supports
11061,50144,supports
11061,50114,supports
11062,50191,supports
11062,50006,supports
11063,50033,supports
11066,50080,supports
11068,50050,supports
11069,50008,supports
11069,50154,supports
11070,50168,supports
11070,50178,supports
11070,50033,supports
11071,50187,supports
11071,50001,supports
11072,50191,supports
11073,50015,supports
11073,50194,supports
11073,50029,supports
11074,50090,supports
11074,50184,supports
11074,50108,supports
11076,50131,supports
11077,50123,supports
11077,50001,supports
11077,50090,supports
11077,50035,supports
11081,50178,supports
11081,50089,supports
11082,50082,supports
11082,50152,supports
11082,50000,supports
11082,50030,supports
11083,50055,supports
11083,50066,supports
11083,50199,supports
11085,50082,supports
11085,50062,supports
11085,50103,supports
11086,50106,supports
11087,50185,supports
11087,50051,supports
11089,50188,supports
11089,50075,supports
11090,50052,supports
11090,50015,supports
11090,50116,supports
11090,50049,supports
11091,50115,supports
11091,50063,supports
11091,50020,supports
11092,50117,supports
11092,50105,supports
11094,50066,supports
11094,50143,supports
11095,50021,supports
11096,50002,supports
11096,50071,supports
11096,50162,supports
11096,50108,supports
11097,50052,supports
11097,50077,supports
11097,50060,supports
11098,50039,supports
11098,50173,supports
11098,50142,supports
11099,50003,supports
11099,50116,supports
11099,50015,supports
11100,50102,supports
11101,50107,supports
11101,50033,supports
11101,50156,supports
11101,50152,supports
11102,50198,supports
11103,50059,supports
11103,50028,supports
11104,50039,supports
11104,50126,supports
